transaction_id,timestamp,customer_id,customer_age_group,customer_city,customer_state,merchant_id,merchant_category,payment_channel,device_type,amount_inr,status,is_fraud
TXN00035902,2026-05-14 15:48:11,CUST000982,25-34,Bhopal,Madhya Pradesh,MERCH00127,E-commerce,Wallet,POS Terminal,1209.75,Success,False
TXN00053309,2026-05-14 15:52:34,CUST001683,35-44,Patna,Bihar,MERCH00332,E-commerce,Credit Card,Mobile App,1242.79,Success,False
TXN00010870,2026-05-14 15:52:46,CUST002753,25-34,Patna,Bihar,MERCH00171,Entertainment,Net Banking,Mobile App,484.39,Success,False
TXN00003526,2026-05-14 15:56:30,CUST000054,35-44,Lucknow,Uttar Pradesh,MERCH00118,Entertainment,Debit Card,Mobile App,307.33,Success,False
TXN00038454,2026-05-14 16:13:27,CUST000236,25-34,Bhopal,Madhya Pradesh,MERCH00020,E-commerce,UPI,Mobile Web,2149.87,Success,False
TXN00003404,2026-05-14 16:32:51,CUST003074,35-44,Delhi,Delhi,MERCH00225,Entertainment,Net Banking,Desktop Web,795.89,Success,False
TXN00053914,2026-05-14 17:06:55,CUST004703,18-24,Ahmedabad,Gujarat,MERCH00172,Utilities,UPI,Mobile App,1314.91,Success,False
TXN00005460,2026-05-14 17:09:24,CUST000329,18-24,Delhi,Delhi,MERCH00111,Education,Wallet,Mobile App,2305.43,Success,False
TXN00045096,2026-05-14 17:09:38,CUST002767,45-54,Surat,Gujarat,MERCH00293,Fashion,Debit Card,Desktop Web,2289.11,Success,False
TXN00035101,2026-05-14 17:23:11,CUST000897,35-44,Ahmedabad,Gujarat,MERCH00027,Financial Services,Debit Card,Mobile Web,2627.43,Success,False
TXN00047600,2026-05-14 17:40:38,CUST002554,25-34,Delhi,Delhi,MERCH00670,Grocery,Wallet,Mobile App,778.44,Success,False
TXN00018835,2026-05-14 18:10:39,CUST003710,18-24,Delhi,Delhi,MERCH00567,Fuel,UPI,Mobile Web,2307.23,Success,False
TXN00000651,2026-05-14 18:12:06,CUST004720,35-44,Ahmedabad,Gujarat,MERCH00737,Travel,UPI,Mobile App,7519.79,Success,False
TXN00053196,2026-05-14 18:18:45,CUST003985,25-34,Patna,Bihar,MERCH00600,E-commerce,UPI,Mobile App,451.78,Success,False
TXN00057819,2026-05-14 18:36:30,CUST001160,35-44,Pune,Maharashtra,MERCH00436,Food Delivery,Debit Card,Desktop Web,322.78,Success,False
TXN00028477,2026-05-14 18:40:14,CUST000322,25-34,Hyderabad,Telangana,MERCH00140,Fashion,UPI,Desktop Web,1446.03,Success,False
TXN00039590,2026-05-14 18:41:29,CUST000593,35-44,Bengaluru,Karnataka,MERCH00127,E-commerce,UPI,Mobile App,2044.36,Success,False
TXN00006199,2026-05-14 18:42:23,CUST002105,25-34,Chandigarh,Punjab,MERCH00792,Fuel,Credit Card,Mobile App,1422.63,Success,False
TXN00012752,2026-05-14 18:52:39,CUST002105,25-34,Chandigarh,Punjab,MERCH00792,Fuel,Wallet,Mobile App,1016.53,Success,False
TXN00050319,2026-05-14 18:53:35,CUST004585,25-34,Mumbai,Maharashtra,MERCH00356,Fashion,UPI,Mobile App,3670.49,Success,False
TXN00010822,2026-05-14 19:13:07,CUST002412,35-44,Ahmedabad,Gujarat,MERCH00746,Utilities,Debit Card,Mobile App,1607.45,Success,False
TXN00021027,2026-05-14 19:17:10,CUST000419,35-44,Bengaluru,Karnataka,MERCH00332,E-commerce,Credit Card,Mobile Web,3185.87,Success,False
TXN00055161,2026-05-14 19:17:30,CUST000236,25-34,Bhopal,Madhya Pradesh,MERCH00073,Food Delivery,Wallet,Mobile App,504.15,Success,False
TXN00015741,2026-05-14 19:19:27,CUST001648,55+,Mumbai,Maharashtra,MERCH00742,Education,Credit Card,Desktop Web,6085.53,Success,False
TXN00011447,2026-05-14 19:23:21,CUST004274,55+,Sangli,Maharashtra,MERCH00426,Education,UPI,Mobile App,3126.77,Success,False
TXN00031144,2026-05-14 19:24:01,CUST001593,25-34,Ahmedabad,Gujarat,MERCH00521,Healthcare,UPI,Desktop Web,2614.73,Failed,False
TXN00053253,2026-05-14 19:25:36,CUST001646,35-44,Ahmedabad,Gujarat,MERCH00611,Food Delivery,UPI,POS Terminal,503.22,Success,False
TXN00044230,2026-05-14 19:28:39,CUST001732,35-44,Chandigarh,Punjab,MERCH00786,Entertainment,UPI,Mobile App,811.21,Success,False
TXN00026887,2026-05-14 19:42:04,CUST003422,45-54,Jaipur,Rajasthan,MERCH00661,Utilities,UPI,Mobile App,1511.22,Success,False
TXN00029453,2026-05-14 19:43:04,CUST000591,35-44,Chennai,Tamil Nadu,MERCH00642,Fuel,Credit Card,Mobile App,654.58,Success,False
TXN00021820,2026-05-14 19:43:07,CUST004389,18-24,Hyderabad,Telangana,MERCH00393,Food Delivery,UPI,Mobile Web,486.27,Success,False
TXN00043434,2026-05-14 19:47:28,CUST003433,25-34,Bhopal,Madhya Pradesh,MERCH00212,Grocery,UPI,Mobile App,666.14,Success,False
TXN00025986,2026-05-14 19:55:03,CUST000499,25-34,Kolkata,West Bengal,MERCH00021,Fuel,Net Banking,Mobile App,937.68,Success,False
TXN00030855,2026-05-14 19:57:32,CUST000096,25-34,Lucknow,Uttar Pradesh,MERCH00143,Fuel,UPI,Mobile App,455.44,Success,False
TXN00033615,2026-05-14 20:08:35,CUST001485,25-34,Indore,Madhya Pradesh,MERCH00127,E-commerce,UPI,Desktop Web,20.0,Success,False
TXN00032131,2026-05-14 20:19:20,CUST002770,35-44,Patna,Bihar,MERCH00032,Fuel,Net Banking,Mobile App,1623.11,Success,False
TXN00008183,2026-05-14 20:26:18,CUST001765,35-44,Kochi,Kerala,MERCH00447,Food Delivery,UPI,Mobile App,473.37,Success,False
TXN00035872,2026-05-14 20:39:41,CUST001721,45-54,Bengaluru,Karnataka,MERCH00125,Fashion,Debit Card,Desktop Web,3352.14,Success,False
TXN00020025,2026-05-14 20:41:25,CUST003457,18-24,Delhi,Delhi,MERCH00298,Entertainment,UPI,Mobile App,879.11,Success,False
TXN00051114,2026-05-14 20:42:19,CUST004508,18-24,Bengaluru,Karnataka,MERCH00520,E-commerce,Debit Card,POS Terminal,4126.5,Success,False
TXN00012088,2026-05-14 20:54:32,CUST004046,45-54,Chennai,Tamil Nadu,MERCH00381,Grocery,Credit Card,Mobile App,664.55,Success,False
TXN00026015,2026-05-14 20:58:49,CUST003141,35-44,Hyderabad,Telangana,MERCH00127,E-commerce,Debit Card,Mobile App,20.0,Success,False
TXN00000262,2026-05-14 21:32:31,CUST004206,45-54,Bengaluru,Karnataka,MERCH00646,Entertainment,UPI,Desktop Web,1007.44,Success,False
TXN00013379,2026-05-14 21:46:02,CUST004027,18-24,Hyderabad,Telangana,MERCH00584,Travel,Debit Card,Mobile App,5456.22,Success,False
TXN00058378,2026-05-14 21:46:21,CUST003683,25-34,Hyderabad,Telangana,MERCH00127,E-commerce,UPI,Mobile App,4614.0,Success,False
TXN00010649,2026-05-14 21:55:23,CUST000887,18-24,Patna,Bihar,MERCH00100,Food Delivery,Credit Card,Mobile App,400.27,Success,False
TXN00002628,2026-05-14 21:56:40,CUST002792,55+,Kochi,Kerala,MERCH00373,Fashion,Credit Card,Mobile App,20.0,Success,False
TXN00024167,2026-05-14 22:01:13,CUST000703,45-54,Chennai,Tamil Nadu,MERCH00295,Financial Services,UPI,Mobile App,1144.92,Success,False
TXN00038756,2026-05-14 22:11:16,CUST004765,18-24,Bengaluru,Karnataka,MERCH00178,Fuel,UPI,Mobile App,863.61,Success,False
TXN00035278,2026-05-14 22:13:18,CUST002105,25-34,Chandigarh,Punjab,MERCH00293,Fashion,UPI,Mobile App,1545.48,Success,False
TXN00010189,2026-05-14 22:20:52,CUST003124,55+,Delhi,Delhi,MERCH00345,Food Delivery,UPI,Desktop Web,443.97,Success,False
TXN00031989,2026-05-14 22:36:07,CUST003446,35-44,Nagpur,Maharashtra,MERCH00002,Food Delivery,UPI,Mobile App,103.78,Failed,False
TXN00038933,2026-05-14 22:39:07,CUST002984,25-34,Bengaluru,Karnataka,MERCH00319,Fashion,Wallet,Desktop Web,20.0,Success,False
TXN00020230,2026-05-14 22:48:09,CUST004168,35-44,Ahmedabad,Gujarat,MERCH00038,Food Delivery,Debit Card,Mobile Web,20.0,Success,False
TXN00011168,2026-05-14 22:51:47,CUST001285,25-34,Indore,Madhya Pradesh,MERCH00646,Entertainment,UPI,Mobile App,389.07,Failed,False
TXN00047577,2026-05-14 22:58:07,CUST004836,25-34,Chennai,Tamil Nadu,MERCH00127,E-commerce,Credit Card,POS Terminal,1221.33,Success,False
TXN00043470,2026-05-14 23:12:55,CUST004932,35-44,Delhi,Delhi,MERCH00008,Fuel,UPI,Mobile App,1722.11,Success,False
TXN00044319,2026-05-14 23:34:00,CUST003251,25-34,Surat,Gujarat,MERCH00127,E-commerce,UPI,Mobile App,20.0,Success,False
TXN00054376,2026-05-14 23:56:23,CUST002532,45-54,Kochi,Kerala,MERCH00378,E-commerce,Debit Card,Mobile App,5376.15,Success,False
TXN00017303,2026-05-14 23:58:20,CUST003768,55+,Chennai,Tamil Nadu,MERCH00121,Grocery,Debit Card,Mobile App,1019.09,Success,False
TXN00058318,2026-05-15 00:02:39,CUST004492,35-44,Chandigarh,Punjab,MERCH00426,Education,Credit Card,Mobile App,917.42,Success,False
TXN00021683,2026-05-15 00:57:18,CUST004140,35-44,Kolkata,West Bengal,MERCH00298,Entertainment,UPI,Mobile App,20.0,Success,False
TXN00022369,2026-05-15 02:29:13,CUST004601,25-34,Kolkata,West Bengal,MERCH00003,Healthcare,Debit Card,Desktop Web,2945.43,Success,False
TXN00012248,2026-05-15 05:39:16,CUST002237,25-34,Bengaluru,Karnataka,MERCH00010,Fashion,UPI,POS Terminal,4096.84,Success,False
TXN00048896,2026-05-15 06:09:05,CUST003732,25-34,Jaipur,Rajasthan,MERCH00412,Fuel,Debit Card,Mobile App,1528.06,Failed,False
TXN00002784,2026-05-15 06:46:48,CUST001402,55+,Mumbai,Maharashtra,MERCH00646,Entertainment,UPI,Desktop Web,509.73,Failed,False
TXN00055932,2026-05-15 06:47:53,CUST002105,25-34,Chandigarh,Punjab,MERCH00495,E-commerce,UPI,Mobile App,2320.85,Success,False
TXN00055409,2026-05-15 06:56:46,CUST000984,35-44,Lucknow,Uttar Pradesh,MERCH00303,Travel,Net Banking,Mobile App,3543.04,Success,False
TXN00015708,2026-05-15 06:56:47,CUST003271,55+,Lucknow,Uttar Pradesh,MERCH00452,Financial Services,UPI,Mobile Web,1814.93,Success,False
TXN00059417,2026-05-15 07:18:35,CUST004109,18-24,Jaipur,Rajasthan,MERCH00374,Healthcare,Wallet,Mobile App,236.4,Success,False
TXN00048661,2026-05-15 07:40:42,CUST000751,25-34,Bengaluru,Karnataka,MERCH00389,E-commerce,UPI,Mobile App,20.0,Failed,False
TXN00028296,2026-05-15 07:41:19,CUST002989,18-24,Pune,Maharashtra,MERCH00253,E-commerce,UPI,Desktop Web,2814.11,Success,False
TXN00008881,2026-05-15 07:46:17,CUST001586,35-44,Kochi,Kerala,MERCH00032,Fuel,UPI,Desktop Web,1154.38,Success,False
TXN00025473,2026-05-15 07:52:06,CUST004613,18-24,Delhi,Delhi,MERCH00599,Entertainment,Credit Card,POS Terminal,393.56,Success,False
TXN00000590,2026-05-15 07:54:47,CUST004689,25-34,Hyderabad,Telangana,MERCH00567,Fuel,Net Banking,Mobile App,2090.38,Success,False
TXN00046604,2026-05-15 08:05:30,CUST001637,25-34,Nagpur,Maharashtra,MERCH00348,Fashion,UPI,Mobile App,1178.35,Success,False
TXN00044088,2026-05-15 08:13:41,CUST002446,35-44,Mumbai,Maharashtra,MERCH00338,Travel,UPI,Mobile App,2973.41,Success,False
TXN00030294,2026-05-15 08:16:18,CUST004616,35-44,Bengaluru,Karnataka,MERCH00427,Travel,Debit Card,Mobile App,20.0,Success,False
TXN00025014,2026-05-15 08:34:43,CUST000419,35-44,Bengaluru,Karnataka,MERCH00304,Fashion,UPI,Desktop Web,865.8,Success,False
TXN00015148,2026-05-15 08:44:15,CUST003074,35-44,Delhi,Delhi,MERCH00032,Fuel,UPI,Mobile App,2473.31,Success,False
TXN00051728,2026-05-15 08:49:41,CUST000842,18-24,Mumbai,Maharashtra,MERCH00656,Entertainment,Wallet,Mobile App,916.92,Success,False
TXN00025732,2026-05-15 09:07:25,CUST000859,35-44,Mumbai,Maharashtra,MERCH00728,Grocery,Debit Card,Mobile Web,435.37,Success,False
TXN00055384,2026-05-15 09:14:38,CUST003970,55+,Kochi,Kerala,MERCH00462,Healthcare,Debit Card,Mobile Web,472.93,Success,False
TXN00015196,2026-05-15 09:18:14,CUST000535,45-54,Kolkata,West Bengal,MERCH00645,Grocery,UPI,Mobile App,315.11,Success,False
TXN00043886,2026-05-15 09:20:57,CUST003417,25-34,Bengaluru,Karnataka,MERCH00644,E-commerce,Debit Card,Mobile Web,111.59,Success,False
TXN00046701,2026-05-15 09:23:55,CUST000374,18-24,Kolkata,West Bengal,MERCH00729,Grocery,UPI,Mobile App,20.0,Success,False
TXN00047767,2026-05-15 09:27:06,CUST001160,35-44,Pune,Maharashtra,MERCH00127,E-commerce,UPI,Mobile App,3885.68,Success,False
TXN00044971,2026-05-15 09:31:53,CUST003742,55+,Pune,Maharashtra,MERCH00746,Utilities,UPI,Mobile App,500.68,Success,False
TXN00003608,2026-05-15 09:34:09,CUST004593,35-44,Bengaluru,Karnataka,MERCH00677,Grocery,Net Banking,Mobile App,911.5,Success,False
TXN00012734,2026-05-15 09:36:27,CUST000388,45-54,Delhi,Delhi,MERCH00436,Food Delivery,Debit Card,Mobile App,314.67,Success,False
TXN00009412,2026-05-15 09:43:15,CUST000593,35-44,Bengaluru,Karnataka,MERCH00561,Travel,UPI,Mobile App,2168.08,Success,False
TXN00009621,2026-05-15 09:48:26,CUST003116,25-34,Kolkata,West Bengal,MERCH00165,E-commerce,Debit Card,Mobile App,2144.5,Success,False
TXN00044838,2026-05-15 09:51:04,CUST000339,25-34,Mumbai,Maharashtra,MERCH00127,E-commerce,Net Banking,Mobile App,2994.96,Success,False
TXN00039332,2026-05-15 09:59:27,CUST000999,25-34,Bengaluru,Karnataka,MERCH00436,Food Delivery,Net Banking,Desktop Web,188.44,Success,False
TXN00004047,2026-05-15 10:01:55,CUST001766,55+,Bhopal,Madhya Pradesh,MERCH00551,Utilities,UPI,Mobile App,1313.09,Success,False
TXN00026930,2026-05-15 10:09:08,CUST002368,25-34,Kolkata,West Bengal,MERCH00127,E-commerce,Credit Card,Mobile App,707.71,Success,False
TXN00030327,2026-05-15 10:25:37,CUST002430,45-54,Chennai,Tamil Nadu,MERCH00309,Grocery,Debit Card,Mobile Web,863.04,Success,False
TXN00028861,2026-05-15 10:31:21,CUST003040,18-24,Delhi,Delhi,MERCH00127,E-commerce,UPI,Mobile App,6138.3,Success,False
TXN00022782,2026-05-15 10:48:27,CUST000295,18-24,Delhi,Delhi,MERCH00412,Fuel,Wallet,Mobile App,1322.77,Success,False
TXN00019859,2026-05-15 10:51:33,CUST003229,18-24,Patna,Bihar,MERCH00476,Entertainment,Debit Card,Mobile App,555.5,Success,False
TXN00048771,2026-05-15 11:04:29,CUST002494,55+,Delhi,Delhi,MERCH00328,Grocery,UPI,Desktop Web,628.8,Success,False
TXN00016912,2026-05-15 11:10:11,CUST001865,55+,Bengaluru,Karnataka,MERCH00037,Travel,UPI,Mobile App,3414.67,Success,False
TXN00046702,2026-05-15 11:20:59,CUST003944,35-44,Mumbai,Maharashtra,MERCH00694,Fashion,UPI,Mobile App,654.35,Success,False
TXN00000856,2026-05-15 11:21:28,CUST002565,45-54,Chandigarh,Punjab,MERCH00121,Grocery,Debit Card,POS Terminal,754.27,Success,False
TXN00011809,2026-05-15 11:56:08,CUST004878,18-24,Ahmedabad,Gujarat,MERCH00258,Food Delivery,UPI,Mobile Web,432.21,Success,False
TXN00027223,2026-05-15 12:04:06,CUST003683,25-34,Hyderabad,Telangana,MERCH00293,Fashion,Debit Card,Mobile App,3762.64,Success,False
TXN00042837,2026-05-15 12:20:53,CUST000002,35-44,Bengaluru,Karnataka,MERCH00747,Fuel,UPI,Mobile App,666.34,Success,False
TXN00034398,2026-05-15 12:30:41,CUST003479,18-24,Mumbai,Maharashtra,MERCH00197,Fuel,Debit Card,Mobile App,1514.89,Success,False
TXN00027644,2026-05-15 12:31:31,CUST001731,25-34,Nagpur,Maharashtra,MERCH00599,Entertainment,Debit Card,Mobile App,346.94,Success,False
TXN00030599,2026-05-15 12:51:40,CUST004916,45-54,Delhi,Delhi,MERCH00220,Grocery,UPI,Mobile Web,711.47,Success,False
TXN00051748,2026-05-15 13:13:59,CUST002105,25-34,Chandigarh,Punjab,MERCH00418,E-commerce,UPI,Mobile App,1306.53,Success,False
TXN00018308,2026-05-15 13:21:11,CUST004590,18-24,Ahmedabad,Gujarat,MERCH00159,Entertainment,UPI,Mobile App,57.13,Success,False
TXN00007949,2026-05-15 13:30:14,CUST001627,25-34,Kochi,Kerala,MERCH00694,Fashion,UPI,Mobile App,1983.01,Success,False
TXN00014570,2026-05-15 13:31:11,CUST002627,35-44,Bengaluru,Karnataka,MERCH00253,E-commerce,UPI,Mobile App,77.79,Success,False
TXN00007089,2026-05-15 13:32:15,CUST004265,55+,Nagpur,Maharashtra,MERCH00501,E-commerce,Debit Card,Mobile App,117.59,Success,False
TXN00048668,2026-05-15 13:35:05,CUST002105,25-34,Chandigarh,Punjab,MERCH00723,Grocery,Debit Card,POS Terminal,350.71,Success,False
TXN00016875,2026-05-15 13:46:06,CUST002105,25-34,Chandigarh,Punjab,MERCH00023,Healthcare,Debit Card,Desktop Web,1022.98,Success,False
TXN00013949,2026-05-15 13:47:40,CUST003683,25-34,Hyderabad,Telangana,MERCH00078,E-commerce,Credit Card,Mobile App,785.08,Success,False
TXN00031601,2026-05-15 13:54:51,CUST000539,45-54,Kolkata,West Bengal,MERCH00696,Grocery,UPI,Mobile Web,320.89,Failed,False
TXN00001019,2026-05-15 14:14:25,CUST001108,55+,Ahmedabad,Gujarat,MERCH00332,E-commerce,UPI,Mobile App,3232.92,Success,False
TXN00030765,2026-05-15 14:18:01,CUST002033,25-34,Mumbai,Maharashtra,MERCH00288,Fashion,UPI,Mobile Web,20.0,Success,False
TXN00025518,2026-05-15 14:18:57,CUST002318,25-34,Kochi,Kerala,MERCH00705,Grocery,UPI,Mobile App,232.39,Success,False
TXN00003757,2026-05-15 14:26:48,CUST002955,25-34,Mumbai,Maharashtra,MERCH00188,Utilities,UPI,Mobile App,910.98,Success,False
TXN00027317,2026-05-15 14:33:50,CUST004107,35-44,Hyderabad,Telangana,MERCH00160,E-commerce,UPI,Mobile App,1278.59,Success,False
TXN00046793,2026-05-15 14:45:53,CUST000162,45-54,Kochi,Kerala,MERCH00452,Financial Services,Debit Card,Mobile App,20.0,Success,False
TXN00004586,2026-05-15 15:24:09,CUST001436,25-34,Delhi,Delhi,MERCH00615,Entertainment,Debit Card,Desktop Web,342.95,Success,False
TXN00035159,2026-05-15 15:43:51,CUST003323,55+,Chennai,Tamil Nadu,MERCH00127,E-commerce,Credit Card,Mobile App,20.0,Success,False
TXN00035570,2026-05-15 15:46:00,CUST002522,25-34,Nagpur,Maharashtra,MERCH00192,Fashion,Credit Card,Mobile App,2702.81,Success,False
TXN00014954,2026-05-15 16:04:41,CUST002507,25-34,Bengaluru,Karnataka,MERCH00207,Financial Services,Credit Card,Mobile App,1110.39,Success,False
TXN00023378,2026-05-15 16:26:13,CUST003204,35-44,Mumbai,Maharashtra,MERCH00080,Food Delivery,Credit Card,Mobile App,54.5,Success,False
TXN00057460,2026-05-15 16:28:22,CUST000656,25-34,Mumbai,Maharashtra,MERCH00432,Grocery,UPI,Mobile App,640.84,Success,False
TXN00034399,2026-05-15 17:02:46,CUST000092,35-44,Mumbai,Maharashtra,MERCH00412,Fuel,Debit Card,Mobile Web,1831.61,Success,False
TXN00021347,2026-05-15 17:08:53,CUST000379,55+,Bengaluru,Karnataka,MERCH00527,Food Delivery,UPI,Mobile Web,726.27,Failed,False
TXN00027094,2026-05-15 17:20:40,CUST001021,25-34,Mumbai,Maharashtra,MERCH00127,E-commerce,Net Banking,Mobile Web,2063.8,Success,False
TXN00014173,2026-05-15 17:21:21,CUST001581,45-54,Indore,Madhya Pradesh,MERCH00021,Fuel,UPI,Mobile App,713.58,Success,False
TXN00044182,2026-05-15 17:34:30,CUST003543,18-24,Delhi,Delhi,MERCH00332,E-commerce,UPI,Mobile App,20.0,Success,False
TXN00051844,2026-05-15 17:39:49,CUST000598,45-54,Delhi,Delhi,MERCH00792,Fuel,UPI,Desktop Web,1048.76,Success,False
TXN00012556,2026-05-15 17:45:27,CUST003021,25-34,Ahmedabad,Gujarat,MERCH00062,Entertainment,UPI,Mobile App,429.63,Success,False
TXN00043593,2026-05-15 17:55:04,CUST001709,18-24,Lucknow,Uttar Pradesh,MERCH00125,Fashion,UPI,Desktop Web,1863.19,Success,False
TXN00010229,2026-05-15 17:55:29,CUST001216,25-34,Jaipur,Rajasthan,MERCH00160,E-commerce,UPI,Mobile App,3480.26,Success,False
TXN00038420,2026-05-15 18:05:36,CUST000236,25-34,Bhopal,Madhya Pradesh,MERCH00567,Fuel,UPI,POS Terminal,461.93,Success,False
TXN00000482,2026-05-15 18:15:41,CUST004109,18-24,Jaipur,Rajasthan,MERCH00797,E-commerce,Net Banking,Mobile App,2201.43,Success,False
TXN00019007,2026-05-15 18:17:01,CUST003903,35-44,Kochi,Kerala,MERCH00402,Fashion,UPI,Desktop Web,2459.41,Success,False
TXN00056513,2026-05-15 18:20:47,CUST002087,18-24,Hyderabad,Telangana,MERCH00293,Fashion,UPI,Desktop Web,288.45,Success,False
TXN00030766,2026-05-15 18:23:39,CUST001784,35-44,Patna,Bihar,MERCH00328,Grocery,Credit Card,Desktop Web,1145.36,Failed,False
TXN00007409,2026-05-15 18:26:32,CUST000206,25-34,Indore,Madhya Pradesh,MERCH00661,Utilities,Net Banking,Mobile App,381.63,Success,False
TXN00049235,2026-05-15 18:32:07,CUST003457,18-24,Delhi,Delhi,MERCH00031,E-commerce,Debit Card,Mobile App,24.35,Success,False
TXN00054517,2026-05-15 18:33:50,CUST002731,45-54,Hyderabad,Telangana,MERCH00744,Fuel,UPI,Mobile App,1050.05,Success,False
TXN00035195,2026-05-15 18:34:41,CUST004593,35-44,Bengaluru,Karnataka,MERCH00461,Healthcare,UPI,Mobile Web,1096.76,Success,False
TXN00030955,2026-05-15 18:40:01,CUST004300,25-34,Chennai,Tamil Nadu,MERCH00620,Entertainment,Credit Card,Mobile App,902.33,Success,False
TXN00046765,2026-05-15 18:43:55,CUST002898,35-44,Mumbai,Maharashtra,MERCH00127,E-commerce,Net Banking,Mobile App,719.49,Success,False
TXN00016143,2026-05-15 18:46:30,CUST004026,25-34,Chennai,Tamil Nadu,MERCH00298,Entertainment,UPI,Mobile Web,656.7,Success,False
TXN00046820,2026-05-15 18:49:26,CUST003433,25-34,Bhopal,Madhya Pradesh,MERCH00510,E-commerce,UPI,Mobile App,20.0,Success,False
TXN00049551,2026-05-15 18:59:22,CUST001780,35-44,Jaipur,Rajasthan,MERCH00319,Fashion,Wallet,Mobile App,1524.95,Success,False
TXN00014837,2026-05-15 19:32:55,CUST003388,25-34,Bengaluru,Karnataka,MERCH00437,Fuel,UPI,Mobile App,1390.81,Success,False
TXN00017754,2026-05-15 19:34:09,CUST002974,25-34,Kochi,Kerala,MERCH00528,Food Delivery,Debit Card,Mobile App,493.37,Success,False
TXN00035655,2026-05-15 19:42:59,CUST001932,35-44,Lucknow,Uttar Pradesh,MERCH00282,Fuel,Debit Card,Mobile App,2160.16,Success,False
TXN00016782,2026-05-15 19:44:51,CUST001887,25-34,Delhi,Delhi,MERCH00599,Entertainment,UPI,Desktop Web,527.33,Success,False
TXN00049946,2026-05-15 19:45:03,CUST000780,25-34,Mumbai,Maharashtra,MERCH00456,Fuel,Credit Card,Desktop Web,1131.94,Success,False
TXN00003678,2026-05-15 19:48:39,CUST002369,35-44,Nagpur,Maharashtra,MERCH00402,Fashion,UPI,POS Terminal,795.83,Success,False
TXN00041093,2026-05-15 19:59:52,CUST000218,18-24,Patna,Bihar,MERCH00364,Fuel,UPI,Mobile App,1307.41,Success,False
TXN00048726,2026-05-15 20:01:51,CUST004869,45-54,Pune,Maharashtra,MERCH00355,Grocery,UPI,Mobile App,354.82,Success,False
TXN00031274,2026-05-15 20:08:42,CUST003625,45-54,Lucknow,Uttar Pradesh,MERCH00720,Entertainment,Debit Card,Mobile App,1046.43,Success,False
TXN00055098,2026-05-15 20:10:20,CUST000665,55+,Lucknow,Uttar Pradesh,MERCH00121,Grocery,UPI,Desktop Web,506.71,Success,False
TXN00010491,2026-05-15 20:18:45,CUST003227,35-44,Delhi,Delhi,MERCH00276,Fashion,UPI,Mobile App,233.99,Success,False
TXN00015204,2026-05-15 20:20:15,CUST004773,25-34,Jaipur,Rajasthan,MERCH00057,Grocery,Wallet,Mobile Web,1111.47,Success,False
TXN00048312,2026-05-15 20:24:26,CUST003642,55+,Ahmedabad,Gujarat,MERCH00277,E-commerce,Debit Card,Mobile Web,2469.82,Success,False
TXN00046293,2026-05-15 20:27:42,CUST002105,25-34,Chandigarh,Punjab,MERCH00742,Education,Credit Card,Mobile App,1879.86,Success,False
TXN00017467,2026-05-15 20:32:13,CUST002105,25-34,Chandigarh,Punjab,MERCH00412,Fuel,UPI,Mobile Web,1309.23,Success,False
TXN00046912,2026-05-15 20:32:26,CUST003625,45-54,Lucknow,Uttar Pradesh,MERCH00293,Fashion,Wallet,Mobile App,285.72,Success,False
TXN00006380,2026-05-15 20:40:37,CUST001823,18-24,Ahmedabad,Gujarat,MERCH00328,Grocery,UPI,Desktop Web,654.73,Success,False
TXN00012184,2026-05-15 20:42:32,CUST001059,25-34,Kolkata,West Bengal,MERCH00127,E-commerce,Debit Card,Mobile Web,2728.54,Success,False
TXN00022809,2026-05-15 20:45:47,CUST002298,45-54,Ahmedabad,Gujarat,MERCH00436,Food Delivery,Debit Card,Mobile App,187.67,Success,False
TXN00047848,2026-05-15 20:48:47,CUST002406,55+,Ahmedabad,Gujarat,MERCH00506,Grocery,UPI,Mobile App,894.67,Failed,False
TXN00040533,2026-05-15 20:49:37,CUST001766,55+,Bhopal,Madhya Pradesh,MERCH00789,Utilities,Net Banking,Mobile App,643.44,Success,False
TXN00012311,2026-05-15 20:57:01,CUST002088,25-34,Bengaluru,Karnataka,MERCH00332,E-commerce,UPI,Mobile App,20.0,Success,False
TXN00029607,2026-05-15 21:03:37,CUST002966,35-44,Chandigarh,Punjab,MERCH00061,Fashion,UPI,Mobile App,1635.82,Success,False
TXN00002253,2026-05-15 21:21:55,CUST002884,55+,Mumbai,Maharashtra,MERCH00127,E-commerce,Debit Card,Mobile Web,20.0,Success,False
TXN00054965,2026-05-15 21:29:17,CUST003830,45-54,Ahmedabad,Gujarat,MERCH00127,E-commerce,Wallet,POS Terminal,935.94,Success,False
TXN00047680,2026-05-15 21:42:33,CUST002131,45-54,Chandigarh,Punjab,MERCH00277,E-commerce,Wallet,Mobile App,1941.74,Success,False
TXN00025955,2026-05-15 21:45:41,CUST000881,25-34,Hyderabad,Telangana,MERCH00365,Fashion,UPI,Mobile App,1413.75,Success,False
TXN00054157,2026-05-15 22:01:48,CUST003841,45-54,Delhi,Delhi,MERCH00332,E-commerce,Debit Card,Mobile App,831.9,Success,False
TXN00049815,2026-05-15 22:18:04,CUST000903,25-34,Ahmedabad,Gujarat,MERCH00438,Food Delivery,Debit Card,POS Terminal,319.09,Success,False
TXN00046749,2026-05-15 22:25:31,CUST001823,18-24,Ahmedabad,Gujarat,MERCH00332,E-commerce,UPI,Mobile App,1909.42,Success,False
